Row ID,Sales,Quantity,Discount,Profit,Product ID,Order ID
25953,107.325,3,0.1,9.495,TEC-AC-10001639,IN-2013-38174
30291,78.99,1,0,11.04,FUR-CH-10003419,IN-2011-33771
31425,81.424,2,0.2,-9.1602,FUR-CH-10001146,US-2013-125969
31566,57.576,3,0.2,21.591,OFF-EN-10004386,US-2014-145366
32740,139.424,4,0.2,17.428,OFF-ST-10002974,CA-2012-166135
33482,54.896,2,0.2,18.5274,OFF-BI-10002735,CA-2014-124576
34278,123.136,4,0.2,13.8528,FUR-CH-10001797,CA-2011-131310
34641,81.54,9,0,36.693,OFF-PA-10002666,CA-2013-145982
37854,24.424,1,0.2,7.9378,OFF-LA-10003510,CA-2011-137092
41567,48.96,1,0,17.61,OFF-WIL-10003532,SA-2014-1380
50895,160.5,10,0,15.9,OFF-ELD-10003918,CG-2013-4760
5121,100.26,9,0,11.88,OFF-SU-10000573,MX-2013-130722
4376,109.28,8,0,33.76,OFF-PA-10002363,MX-2014-126389
2035,87.96,3,0,35.16,OFF-SU-10004119,MX-2014-127033
10866,119.133,3,0.3,6.723,FUR-FU-10004152,IT-2012-5774254
11826,36.18,3,0,10.08,OFF-EN-10003444,ES-2011-2314308
14670,66.51,3,0,0,FUR-FU-10002557,ES-2013-4858481
15232,88.86,2,0,29.28,OFF-AR-10004881,ES-2014-5666077
16416,101.58,2,0,13.2,OFF-AR-10000409,ES-2014-4337039
17597,87.48,3,0,25.29,OFF-BI-10004220,ES-2013-3540261
17837,67.92,4,0,31.92,OFF-ST-10003764,ES-2014-2036598
18695,55.38,2,0,4.38,OFF-AR-10000266,ES-2011-5276461
20894,54.36,3,0,20.07,OFF-PA-10000127,IN-2014-45762
30237,200.16,4,0.5,-88.08,TEC-AC-10003750,ID-2013-41968
30471,72.54,2,0,7.92,OFF-SU-10001066,IN-2014-83233
32736,29.7,5,0,13.365,OFF-BI-10004364,CA-2014-122735
34382,127.984,2,0.2,15.998,TEC-AC-10002402,CA-2014-118773
34425,44.46,2,0,14.6718,FUR-FU-10004090,CA-2011-136399
42501,58.56,2,0,2.88,OFF-BIC-10001510,UP-2011-3170
44174,112.872,2,0.6,-107.268,TEC-BRO-10000773,TU-2014-980
44489,16.74,1,0,2.16,OFF-ADV-10001451,RO-2011-7670
6628,33.42,3,0,3.3,OFF-FA-10001435,MX-2011-145254
2297,48.06,3,0,16.32,OFF-EN-10002490,MX-2014-168536
122,73.104,4,0.4,-1.296,OFF-AR-10002975,US-2012-112032
10521,117.99,3,0,51.84,TEC-AC-10000815,ES-2014-4673578
12139,30.3,2,0,3.6,OFF-BI-10003277,ES-2012-2974297
12541,18.24,2,0,7.98,OFF-LA-10002974,ES-2013-2527425
14148,47.55,1,0,6.18,OFF-ST-10003931,ES-2014-1359331
19947,48.96,1,0,16.14,OFF-ST-10001460,ES-2014-2826329
21413,59.34,2,0,16.56,OFF-PA-10004335,IN-2013-78809
23449,48.42,1,0,9.18,OFF-BI-10000590,IN-2013-36557
25367,55.242,2,0.1,15.342,OFF-PA-10001968,IN-2014-48079
34433,67.992,1,0.2,8.499,TEC-PH-10004908,CA-2014-164168
39818,54.992,14,0.2,8.9362,FUR-FU-10002268,CA-2013-141887
40562,64.848,7,0.2,24.318,OFF-EN-10003448,US-2014-128118
41195,82.64,2,0.2,0,FUR-FU-10004845,CA-2013-112830
42264,168.18,1,0,15.12,TEC-APP-10002829,CA-2014-1400
42606,72,1,0,15.12,FUR-HAR-10003124,MZ-2011-2490
43308,81.66,2,0,10.56,FUR-RUB-10002817,SG-2014-8030
43696,61.2,1,0,18.96,OFF-ROG-10001101,KE-2012-9890
44712,141.12,10,0.7,-145.98,OFF-ELD-10001037,NI-2013-110
44849,73.32,4,0,13.92,OFF-ACM-10002131,EG-2014-5430
47236,84.84,1,0,3.39,TEC-PAN-10000878,SL-2012-3310
51038,499.44,4,0,194.76,FUR-BUS-10003055,KG-2012-7180
3850,29.6,4,0,10.88,OFF-AR-10000347,MX-2013-117450
9322,142.592,2,0.2,28.512,FUR-CH-10003423,MX-2013-127411
4509,60.24,3,0,4.8,OFF-BI-10001324,MX-2013-153150
12172,206.01,9,0,32.94,OFF-EN-10003080,ES-2013-2413873
13144,94.02,2,0,17.82,OFF-SU-10001808,IT-2013-3060899
13179,166.89,1,0,25.02,TEC-PH-10002565,ES-2013-2996255
15932,70.956,4,0.1,-3.204,OFF-ST-10004046,IT-2014-3306532
21100,153.657,1,0.1,27.297,FUR-BO-10001147,IN-2014-49395
21979,123.33,1,0,43.14,TEC-PH-10003556,IN-2012-66461
27012,39.123,3,0.1,-0.027,OFF-AR-10001134,ID-2014-53266
28691,125.34,1,0,56.4,FUR-BO-10001598,IN-2014-28675
29633,115.506,1,0.1,29.496,TEC-CO-10001352,IN-2012-32749
32389,219.184,2,0.2,19.1786,TEC-PH-10000576,CA-2012-143490
34407,51.84,8,0,25.4016,OFF-PA-10001934,CA-2013-121671
41817,91.38,2,0,14.58,OFF-STA-10000244,MO-2013-4900
42278,30.132,2,0.7,-39.228,FUR-ELD-10003802,NI-2011-9710
42404,103.104,2,0.6,-136.656,OFF-SME-10000538,TU-2014-1420
42573,61.68,1,0,18.48,OFF-ROG-10001372,SF-2014-350
49754,166.83,1,0,4.98,TEC-SAM-10000345,RW-2014-2250
3034,37.32,2,0,4.84,OFF-PA-10002382,MX-2011-114741
3453,31.536,3,0.4,-8.424,OFF-PA-10001516,US-2014-116365
2327,49.14,7,0,7.28,OFF-FA-10004410,MX-2012-100321
6166,68.8,2,0,15.8,FUR-FU-10004790,MX-2014-112802
8535,39.04,2,0,11.32,OFF-AR-10002677,MX-2013-145926
7619,75.72,10,0.4,-7.68,FUR-FU-10004338,US-2011-162299
11820,57.75,5,0,13.8,OFF-BI-10000289,ES-2014-5500680
13118,42.36,4,0,11.76,OFF-FA-10003462,ES-2011-2371090
18601,82.17,3,0,27.09,OFF-EN-10001993,ES-2014-5664853
28970,36,5,0.5,-31.05,OFF-BI-10001200,ID-2013-54344
31710,113.568,2,0.2,-18.4548,FUR-CH-10003956,CA-2014-117457
33978,89.52,4,0,42.0744,OFF-BI-10001196,CA-2014-127026
39998,142.776,1,0.2,17.847,OFF-ST-10001490,CA-2014-119284
42869,52.92,2,0,18.48,OFF-KLE-10002869,CM-2014-2470
43254,115.728,2,0.6,-86.832,FUR-HAR-10001089,TU-2013-1420
44267,82.32,8,0,23.76,OFF-ELD-10002578,EG-2013-7640
47495,45.09,1,0,22.53,OFF-EAT-10001933,BU-2013-2690
48902,57.096,4,0.7,-123.744,OFF-BIN-10003023,NI-2014-710
49566,32.04,2,0,8.64,OFF-ADV-10002299,SG-2011-1770
49620,72.252,1,0.7,-79.488,TEC-SHA-10000052,NI-2012-5160
656,121.32,6,0.4,-40.44,OFF-BI-10003934,US-2013-151225
4643,73.8,9,0,36,OFF-EN-10003850,MX-2014-120208
2824,62.72,2,0,30.08,OFF-SU-10003991,MX-2012-145422
4273,29.96,2,0,12.28,OFF-AR-10001991,MX-2013-159758
19205,130.734,3,0.1,24.624,OFF-ST-10001050,ES-2012-4647281
20292,96.66,6,0,28.98,OFF-SU-10003211,ES-2012-5371207
23298,65.772,4,0.1,29.172,OFF-FA-10000899,IN-2012-53483
43445,42.822,6,0.7,-82.818,OFF-GLO-10003463,ZI-2014-5220
45567,21.48,2,0,8.58,OFF-HAR-10001262,MG-2014-9160
45595,26.43,1,0,10.83,OFF-FEL-10002837,UP-2012-1620
45771,53.16,4,0,9.48,OFF-AVE-10004148,KE-2013-2920
47030,23.1,2,0,5.52,OFF-WIL-10003308,GB-2012-3910
47348,74.61,1,0,19.38,TEC-MOT-10002260,SA-2011-1980
731,101.94,3,0,9.12,OFF-EN-10004580,MX-2013-158337
6572,129.45156,1,0.202,-29.52844,TEC-CO-10002759,MX-2013-142818
4265,37,5,0,13.6,OFF-AR-10000347,MX-2014-143462
2123,17.84,2,0,3,OFF-BI-10000814,MX-2013-141768
10259,142.688,1,0.6,-160.532,FUR-TA-10003539,US-2013-128643
11532,129.6,3,0.1,51.84,OFF-ST-10002659,ES-2012-3791638
12023,47.49,1,0,4.26,OFF-SU-10004888,IT-2012-2737300
12994,162,6,0,14.58,OFF-EN-10004904,ES-2014-5501051
15262,93.48,2,0,43.92,OFF-AR-10001759,ES-2014-2538935
20157,44.835,1,0.5,-41.265,OFF-AP-10003318,IT-2013-4864710
22010,74.304,2,0.1,13.164,OFF-SU-10001382,IN-2014-66188
23471,34.02,3,0,1.62,OFF-FA-10004027,IN-2013-30901
25654,69.336,2,0.1,9.216,TEC-AC-10004652,IN-2013-79929
27174,93.7125,5,0.25,-1.3875,FUR-FU-10004074,ID-2011-54834
27338,44.1228,2,0.17,6.8628,OFF-PA-10001850,IN-2012-59125
31824,45.696,3,0.2,5.1408,FUR-FU-10001756,CA-2014-113558
33581,60.69,7,0,16.3863,OFF-AP-10002222,CA-2012-153108
34174,52.34,2,0,24.5998,OFF-EN-10003040,CA-2013-152072
35723,55.98,2,0,15.6744,TEC-PH-10002350,CA-2014-159464
37213,94.6,4,0,27.434,OFF-ST-10003058,US-2012-126977
38526,22.83,3,0,10.7301,OFF-PA-10004569,CA-2011-157546
40972,41.6,4,0,14.144,FUR-FU-10001617,CA-2013-137393
41528,38.76,4,0,16.56,OFF-NOV-10000787,TZ-2013-720
43687,29.58,1,0,5.01,OFF-ACC-10002849,IR-2014-5430
48250,96.78,2,0,0,OFF-KLE-10002340,RW-2011-6600
7907,50.176,2,0.2,17.536,OFF-SU-10003991,MX-2011-108595
4497,44,8,0,17.6,OFF-FA-10000540,MX-2013-111822
5524,126.4,4,0,36.64,FUR-CH-10002291,MX-2012-147053
13538,467.586,2,0.1,57.126,TEC-MA-10000753,ES-2014-5214699
15843,87.84,3,0,4.32,OFF-AR-10001216,ES-2012-1874747
16871,62.775,3,0.1,7.605,OFF-ST-10002399,ES-2012-4656254
19399,95.796,2,0.4,-30.384,TEC-PH-10002907,IT-2013-2076787
20750,89.16,8,0.5,-57.24,OFF-ST-10001743,ID-2013-64284
20882,54.2826,6,0.47,-13.3974,OFF-PA-10003418,IN-2013-37103
22502,81.0738,2,0.27,-2.2662,FUR-CH-10000187,ID-2012-53301
25254,75.78,3,0,30.24,FUR-FU-10003447,IN-2011-56948
28061,134.19,9,0,25.38,OFF-FA-10002011,IN-2014-31559
34771,99.98,2,0,42.9914,TEC-AC-10002926,CA-2014-111815
37108,91.96,2,0,15.6332,FUR-FU-10000747,US-2012-163279
37254,154.9,5,0,40.274,OFF-AP-10003842,CA-2013-127138
37305,68.52,3,0,31.5192,OFF-PA-10000595,CA-2012-135580
38527,30.88,2,0,15.44,OFF-BI-10002353,CA-2014-153843
1425,73.968,4,0.4,-3.712,OFF-EN-10000025,US-2013-112823
8733,44.6,5,0,2.6,OFF-FA-10000401,MX-2011-100335
5452,94.86,3,0,36,OFF-EN-10002674,MX-2014-161529
12443,97.56,2,0,12.66,FUR-FU-10000905,ES-2013-5941455
13666,97.74,2,0,28.32,OFF-AR-10001672,ES-2012-5796869
13824,50.382,2,0.1,12.822,OFF-BI-10000179,ES-2013-1756896
18057,141.75,5,0,42.45,OFF-BI-10003917,ES-2011-3947498
18807,57.6,3,0,13.23,OFF-AR-10000502,ES-2013-4968432
19740,184.896,4,0.1,36.936,OFF-EN-10003615,ES-2014-3352897
20320,61.1667,3,0.27,10.0467,OFF-AR-10000027,IN-2013-76464
20807,102.168,3,0.2,34.398,FUR-FU-10002525,ID-2014-41737
22447,65.232,4,0.1,19.512,OFF-PA-10000127,IN-2012-24916
26983,33.75,5,0.5,-27,OFF-FA-10001026,ID-2011-43739
29761,55.572,2,0.45,-19.248,OFF-AR-10004486,ID-2013-63570
30918,473.04,4,0.4,-23.76,FUR-BO-10000807,ID-2014-83240
30992,94.932,6,0.4,-4.788,FUR-FU-10000955,ID-2012-86607
31514,93.06,6,0,26.0568,OFF-ST-10001328,CA-2013-130162
36772,44.4,3,0,22.2,OFF-LA-10002312,CA-2014-169691
43226,120.78,6,0,31.32,OFF-BOS-10002705,SF-2014-1460
48536,142.47,1,0,44.16,TEC-HEW-10001558,JO-2014-6800
2510,46.2,5,0,12.4,OFF-FA-10002100,MX-2013-121370
294,130.56,6,0,31.32,OFF-PA-10000540,MX-2013-103527
4280,46.08,3,0,8.7,OFF-ST-10000442,MX-2012-167311
10496,29.28,1,0,1.44,OFF-AR-10001216,ES-2013-2354581
14047,53.55,3,0,4.23,OFF-AR-10000124,ES-2013-5731690
15177,74.28,2,0,33.42,OFF-SU-10001337,ES-2014-1995148
16811,91.38,2,0,14.58,OFF-AR-10002037,ES-2013-1603822
20203,325.8,3,0,107.46,FUR-FU-10003664,ES-2011-5912381
24194,246.3,5,0,51.6,OFF-SU-10000997,ID-2011-22935
27876,82.6164,6,0.47,-51.4836,TEC-AC-10003407,IN-2014-68337
29646,58.8,8,0,21.12,OFF-BI-10004369,IN-2014-23467
29673,73.05,1,0,29.94,TEC-PH-10001640,IN-2011-22662
34743,70.88,2,0,33.3136,OFF-PA-10000474,CA-2013-158869
36367,38.34,3,0,17.253,OFF-EN-10002500,CA-2011-124478
44886,27.24,2,0,13.02,OFF-STO-10004363,BO-2011-470
47984,57.87,1,0,13.86,OFF-FEL-10003848,MO-2012-100
7908,49.06,11,0,12.54,OFF-BI-10001275,MX-2014-129098
823,40.38,3,0,3.18,OFF-AR-10000314,MX-2012-122294
1785,58.74,3,0,16.44,OFF-BI-10003653,MX-2014-116267
3195,76.7,5,0,34.5,OFF-SU-10003719,MX-2013-133018
8652,165.54824,2,0.002,49.42824,TEC-CO-10002998,MX-2014-106432
597,40.26,3,0,8.04,OFF-AR-10004772,MX-2012-127166
4393,68.4,6,0.4,-14.88,OFF-PA-10003517,US-2012-157105
9656,112.14,7,0,38.08,OFF-EN-10002490,MX-2014-112179
6034,67.8,6,0,27.72,OFF-PA-10000677,MX-2014-164812
12253,73.53,3,0,29.34,OFF-AR-10000467,IT-2014-2902671
14996,47.76,4,0,20.04,OFF-AR-10003113,ES-2014-4383808
17919,33.72,4,0.5,-21.6,OFF-PA-10003937,IT-2014-2861098
23146,92.205,5,0.1,32.655,OFF-PA-10001006,IN-2014-56437
24163,82.65,5,0,28.8,OFF-ST-10003810,IN-2012-70829
28730,51.45,2,0.5,-23.67,OFF-BI-10002632,ID-2013-52139
28928,44.1702,2,0.47,-19.1898,OFF-SU-10002715,ID-2012-67231
33141,90.57,3,0,11.7741,TEC-AC-10003027,US-2014-113852
33298,41.86,7,0,14.2324,OFF-AR-10001221,CA-2014-166128
34651,70.56,1,0.3,-4.032,FUR-TA-10004152,US-2011-150434
35867,21.24,3,0,8.0712,OFF-AR-10002445,US-2012-152128
36528,30.93,1,0,12.6813,FUR-FU-10001185,CA-2014-124436
38966,59.94,3,0,28.1718,OFF-PA-10001019,CA-2012-130974
40036,83.988,2,0.4,-20.997,TEC-PH-10001924,US-2014-131961
41555,39.81,1,0,15.51,TEC-SAN-10001738,SA-2013-7790
43858,61.08,2,0,29.88,OFF-CAM-10002159,SA-2013-3560
48945,54.54,2,0,9.24,OFF-BIN-10000327,CG-2011-9120
50625,87.768,2,0.7,-160.932,FUR-SAU-10002540,UG-2014-9530
3993,74.736,4,0.4,-0.064,TEC-AC-10004043,US-2013-124947
6696,58.608,3,0.4,-9.792,OFF-EN-10000215,US-2013-167437
1162,265.74,5,0.4,-97.46,FUR-CH-10004054,US-2014-110744
7581,51.084,3,0.4,-20.436,FUR-FU-10000776,MX-2012-133942
7564,54.56,2,0,19.64,TEC-AC-10000263,MX-2011-142545
9119,74.7,3,0,22.38,TEC-AC-10000151,MX-2014-120159
13206,58.2,4,0,12.72,OFF-AR-10000711,ES-2013-3687340
23540,115.71,7,0,40.32,OFF-ST-10003810,IN-2013-13401
40488,49.568,2,0.2,15.49,OFF-PA-10003625,US-2012-130512
41669,58.344,2,0.6,-27.756,TEC-STA-10003081,TU-2013-9640
41890,52.59,1,0,12.6,OFF-ACC-10003636,MD-2014-8510
46306,102.48,2,0,9.18,OFF-ENE-10002470,RS-2013-4390
47994,44.58,2,0,21.36,OFF-TEN-10000360,SA-2014-370
9628,42.24,4,0,16.4,OFF-BI-10002517,MX-2013-156762
225,123.2,7,0,31.92,OFF-ST-10004432,MX-2012-147382
7625,62.976,8,0.4,-2.144,OFF-ST-10001598,US-2011-120593
2679,69.12,2,0,29,FUR-FU-10003886,MX-2014-148544
11030,120.84,4,0,19.32,OFF-AR-10003377,ES-2014-4859001
11177,94.5,14,0,13.86,OFF-LA-10001169,ES-2014-4865613
13335,81.36,3,0.5,-19.53,OFF-ST-10001025,IT-2013-3132916
16241,87.9,2,0,3.48,FUR-FU-10002655,ES-2013-1906012
20210,30.3,2,0,3.6,OFF-BI-10003277,ES-2012-4635011
28357,46.44,3,0,11.61,OFF-BI-10003588,IN-2011-50564
32051,79.92,4,0,28.7712,FUR-FU-10002759,CA-2012-135272
34989,87.96,5,0.2,30.786,TEC-PH-10004531,US-2012-131359
39807,23,2,0,10.35,OFF-BI-10004965,CA-2012-135853
40881,53.72,4,0,13.9672,OFF-ST-10000344,CA-2014-132584
41185,79.99,1,0,28.7964,TEC-AC-10000736,CA-2012-127544
42094,44.43,1,0,14.64,OFF-STA-10003756,RS-2012-9870
42407,26.88,1,0,6.18,OFF-FEL-10004974,CG-2012-6000
42646,30.93,1,0,9.57,OFF-GLO-10000014,CM-2014-6910
43690,38.31,1,0,4.2,TEC-SAN-10000060,SF-2014-6650
4019,123.9,7,0,18.48,OFF-PA-10003224,MX-2012-159744
4890,52.78,7,0,20.58,OFF-AR-10000974,MX-2011-131478
1851,79.4,5,0,21.4,FUR-FU-10000490,MX-2014-121986
11154,207.15,5,0,55.8,OFF-SU-10002357,ES-2014-2522974
12425,53.52,4,0,12.84,OFF-FA-10000179,ES-2012-5807038
19690,27.324,2,0.1,-2.436,OFF-SU-10001813,IT-2012-5214692
20093,100.92,5,0.2,4.92,FUR-FU-10002957,IT-2011-5193547
25072,152.766,1,0.1,-3.414,TEC-PH-10002138,IN-2011-67784
26281,40.98,2,0,17.16,OFF-PA-10001006,IN-2013-72355
29720,50.85,3,0,4.05,OFF-EN-10000296,IN-2011-51740
34693,169.99,1,0,78.1954,OFF-BI-10003656,US-2014-148362
34978,84.09,3,0,42.045,OFF-BI-10002854,CA-2012-132626
35075,71.976,3,0.2,8.997,TEC-PH-10002564,US-2014-148768
35157,124.792,1,0.2,10.9193,TEC-PH-10002789,CA-2014-154039
36479,45.78,3,0,22.89,OFF-BI-10003707,CA-2014-108749
37332,310.392,4,0.8,-512.1468,OFF-BI-10003925,US-2012-155369
45126,78.624,2,0.6,-57.036,OFF-KIT-10000624,TU-2013-7240
46232,101.268,4,0.7,-114.852,OFF-HOO-10002386,KZ-2011-1420
48909,39.96,2,0,19.14,OFF-KRA-10001967,AG-2014-3510
49581,39.54,2,0,16.56,OFF-BIN-10002407,RS-2013-7260
49952,73.95,1,0,7.38,TEC-LOG-10003254,CA-2012-9170
7458,46.08,3,0,8.7,OFF-ST-10000442,MX-2012-122756
15576,40.995,3,0.5,-37.755,OFF-SU-10002379,IT-2011-1111988
18692,85.5,3,0,8.55,OFF-PA-10001758,ES-2013-5810502
19403,224.4,2,0,105.42,TEC-AC-10002158,ES-2013-5271850
21167,141.66,6,0,2.7,OFF-SU-10000062,IN-2013-41534
21330,209.952,4,0.1,11.592,OFF-ST-10003154,IN-2012-44180
26035,20.7,3,0,3.06,OFF-LA-10000322,IN-2012-14724
31104,57.024,2,0.4,-24.756,OFF-EN-10000898,ID-2014-81889
32968,58.58,2,0,19.3314,TEC-AC-10001013,CA-2013-107615
35026,41.96,2,0,7.9724,OFF-ST-10004950,CA-2012-109575
40724,199.9,5,0,39.98,FUR-FU-10003268,CA-2011-167486
42917,43.767,1,0.7,-80.253,FUR-BUS-10004121,NI-2011-7830
45152,84.48,1,0,4.2,FUR-NOV-10002911,IR-2014-5870
46758,30.12,1,0,5.7,OFF-ACC-10000808,RS-2012-1550
3011,55.2,6,0,17.64,OFF-FA-10000467,MX-2013-124807
9486,88.74,3,0.4,7.38,TEC-AC-10000575,MX-2012-118997
402,99,5,0,13.8,OFF-PA-10002372,MX-2011-147284
8507,160.23888,1,0.002,2.87888,TEC-CO-10000534,MX-2014-154277
5155,49.62,5,0.4,-31.48,OFF-EN-10004057,US-2012-155439
11669,49.68,2,0,23.34,OFF-SU-10004446,ES-2012-4132905
11892,56.7,2,0,16.98,OFF-BI-10003917,ES-2011-2231102
12116,46.32,4,0,15.24,OFF-SU-10001992,ES-2012-2930191
16374,55.458,2,0.1,11.058,OFF-BI-10002040,ES-2013-2229883
16671,42.39,3,0,9.72,OFF-FA-10000571,ES-2011-1708709
20956,221.4,4,0,24.24,TEC-AC-10001352,IN-2011-49234
21635,60.6,2,0,24.24,OFF-BI-10003779,IN-2013-36193
23461,47.25,2,0.25,11.31,FUR-FU-10004182,IN-2014-45559
23689,43.605,5,0.1,19.305,OFF-LA-10003381,IN-2014-76807
27211,19.332,2,0.1,6.612,OFF-ST-10002714,IN-2013-13877
29506,63.3615,5,0.47,-40.7385,OFF-SU-10004198,IN-2013-38384
32746,88.752,3,0.2,11.094,TEC-PH-10004348,CA-2012-145821
34534,45.576,3,0.2,15.9516,OFF-BI-10000315,CA-2013-146836
39701,83.92,4,0,5.8744,FUR-FU-10003247,CA-2014-140480
40883,61.12,5,0.2,22.156,OFF-BI-10002437,CA-2013-108630
41654,67.44,4,0,24.24,OFF-BIN-10003089,MD-2011-8270
42423,56.652,1,0.6,-48.168,OFF-ROG-10003993,TU-2014-8550
45045,97.92,2,0,32.28,OFF-SME-10003033,IR-2011-4770
46145,62.343,1,0.7,-54.057,OFF-FEL-10001630,LH-2011-900
47583,97.8,4,0,0,OFF-ROG-10002682,MO-2013-3010
8182,65.4,2,0.4,-1.12,TEC-PH-10000788,US-2011-152856
114,65.232,9,0.4,8.532,OFF-PA-10002219,US-2013-130631
9516,25.936,1,0.2,-1.964,OFF-SU-10002466,US-2013-166450
15056,50.52,2,0.5,-21.24,OFF-AR-10000475,IT-2012-4099397
16835,26.955,1,0.5,-14.565,OFF-AR-10001190,IT-2013-5450715
19598,86.94,4,0.5,-78.3,OFF-SU-10004279,ES-2014-2896926
20313,47.5728,2,0.47,-15.3072,OFF-PA-10003332,ID-2014-44908
21164,105.18,2,0,44.16,OFF-BI-10000561,IN-2013-41534
24433,31.845,5,0.45,-22.005,OFF-SU-10003717,ID-2014-74238
24686,41.04,4,0,18.84,OFF-LA-10004062,IN-2014-63374
26033,93.03,7,0,20.37,OFF-LA-10003396,IN-2011-73055
33076,59.97,3,0,14.9925,TEC-AC-10003447,CA-2013-124667
36893,68.62,2,0,32.2514,OFF-BI-10002735,CA-2012-159779
39908,82.95,5,0,29.0325,TEC-AC-10000682,CA-2014-123624
44136,25.38,2,0,11.64,OFF-WIL-10003933,IR-2013-8520
46036,123.3,1,0,30.81,TEC-APP-10004912,UP-2012-2380
46706,49.74,1,0,11.91,OFF-STA-10004108,SO-2014-9400
48437,41.832,1,0.7,-40.458,TEC-SAM-10000779,NI-2012-3730
50192,33.18,2,0,10.92,OFF-ADV-10003050,SF-2013-4880
50248,61.92,6,0,27.18,OFF-STA-10001895,TZ-2014-7250
51114,45.69,1,0,7.29,OFF-STA-10000244,RS-2014-5150
51171,43.44,1,0,4.32,TEC-BEL-10002178,LI-2011-9980
7158,14.6,2,0,5.52,OFF-LA-10004538,MX-2011-108112
7336,65.9,1,0,17.78,OFF-AP-10001617,MX-2012-120663
11890,85.95,5,0,32.55,OFF-FA-10001051,ES-2011-3072555
18377,48.78,3,0,24.39,OFF-FA-10002619,ES-2013-1299501
19363,84.3,2,0,27.78,TEC-AC-10002883,ES-2014-2022735
20239,87.264,2,0.1,2.904,OFF-ST-10001818,IT-2011-4711868
20987,43.44,4,0,14.76,OFF-FA-10002360,IN-2014-72747
21646,48.09,7,0.5,-4.83,OFF-PA-10003906,IN-2012-21703
24120,72,3,0,4.32,OFF-ST-10001824,IN-2014-16082
27809,93.48,2,0,28.02,OFF-AR-10003046,IN-2014-56899
28845,115.5,2,0,49.62,TEC-AC-10001600,IN-2014-60840
30067,85.2876,3,0.47,-14.5224,OFF-AR-10001266,ID-2014-73181
30467,93.24,2,0,10.2,OFF-SU-10000180,IN-2013-83772
31511,62.982,3,0.4,-14.6958,TEC-PH-10002844,CA-2012-146262
35426,73.28,4,0,21.2512,OFF-AP-10001947,CA-2012-121272
40218,52.68,3,0.2,19.755,TEC-PH-10003095,CA-2013-145709
40597,56.686,1,0.3,-20.245,FUR-CH-10000225,US-2012-163433
41011,58.416,2,0.2,16.7946,TEC-AC-10004864,CA-2011-114251
43165,34.2,2,0,8.16,FUR-ADV-10001659,PL-2014-2570
44752,55.35,1,0,8.85,TEC-SAN-10004721,ML-2011-7140
45603,109.32,2,0,5.46,OFF-TEN-10001129,GV-2012-1920
46865,82.56,1,0.6,-30.96,OFF-FEL-10001541,TU-2012-90
1631,92.82,3,0,0,OFF-SU-10002323,MX-2014-136539
3901,68.32,7,0,34.16,OFF-FA-10000644,MX-2012-119144
1757,38.46,5,0.4,-5.14,OFF-SU-10004662,US-2011-161984
872,93.42,3,0,37.32,TEC-AC-10004043,MX-2012-117723
9614,19.48,2,0,7,OFF-BI-10002080,MX-2014-124520
9841,167.724,3,0.4,-111.816,TEC-PH-10003935,US-2011-137309
14318,58.275,7,0.5,-25.725,OFF-BI-10000329,IT-2011-3708838
15847,45.72,3,0,13.68,OFF-EN-10000274,ES-2014-5631536
17487,294.3,3,0.4,-63.81,TEC-MA-10003121,ES-2012-4797383
18619,61.8,5,0,12.3,OFF-FA-10001113,ES-2014-2756281
19424,77.7,5,0,25.5,OFF-AR-10002116,IT-2012-2157465
20089,112.92,2,0,28.2,OFF-ST-10003641,ES-2014-3319612
24316,110.1,1,0,1.08,FUR-FU-10004780,IN-2013-65145
26183,114.048,6,0.1,50.688,OFF-PA-10000344,IN-2013-61134
27629,60.48,5,0.1,15.33,OFF-EN-10002540,IN-2012-60441
33170,70.98,1,0,20.5842,FUR-TA-10004767,CA-2014-142888
34581,63.924,7,0.7,-46.8776,OFF-BI-10002429,CA-2011-103702
40762,31.96,2,0,1.598,FUR-FU-10000448,CA-2013-126858
44299,50.46,1,0,19.65,OFF-KRA-10002406,SA-2014-1490
44939,92.16,4,0,11.04,OFF-ROG-10003300,AG-2014-8710
45131,81.96,4,0,11.4,OFF-EAT-10004908,HU-2014-5500
47343,47.64,2,0,12.36,OFF-SAN-10001074,SF-2011-7460
48988,114.96,4,0.6,-46.08,TEC-MOT-10004682,TU-2012-6920
4478,86.1,5,0,37.8,OFF-AR-10003989,MX-2013-145296
8088,72.56,4,0,25.36,TEC-AC-10003725,MX-2014-141369
11266,100.92,2,0,1.98,OFF-BI-10001820,IT-2013-5719417
16005,53.55,3,0,4.23,OFF-AR-10000124,ES-2013-1436499
16394,34.47,3,0,0.27,OFF-FA-10001097,ES-2011-5867278
16553,44.13,2,0.5,-7.95,TEC-AC-10001564,IT-2011-1877466
23405,44.82,2,0,2.64,OFF-PA-10001236,IN-2014-75267
24969,59.211,3,0.1,8.541,OFF-SU-10002306,IN-2012-77430
28764,132.5178,2,0.17,-6.4422,TEC-PH-10001428,ID-2013-60329
33781,99.68,5,0.2,32.396,OFF-BI-10001658,CA-2014-126067
34339,22.18,2,0,10.8682,OFF-EN-10002312,CA-2014-149559
37110,19.44,3,0,9.3312,OFF-PA-10003797,CA-2012-150196
46291,28.62,6,0,12.24,OFF-AVE-10004556,SU-2013-4080
46611,106.32,2,0,34.02,TEC-SAN-10002871,CA-2014-9080
